comparison,reference,comparator,metric,positive_means,cluster,paired_benefit,ci_low,ci_high,positive_benefit_probability,n_clusters,n_windows,bootstrap_samples,evaluation_split,source_commit,comparator_source_commit
TIDE vs TSception,TIDE,TSception,TimeAugmented_Discrete_Frechet,TIDE_better,subject_group,0.4020472754817806,0.3653507493914517,0.438995082196114,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,TWED_lambda1_nu1,TIDE_better,subject_group,4.222251198267288,3.933369350582646,4.503487926902959,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,DTW,TIDE_better,subject_group,0.9215358775507866,0.7128865219892337,1.1249701429277192,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,ZMAE,TIDE_better,subject_group,0.0879155448652992,0.0796931667063567,0.0961793236854622,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,ZRMSE,TIDE_better,subject_group,0.1683194283005743,0.1588187902816761,0.177818575583347,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,ZLinf,TIDE_better,subject_group,0.5784489253624399,0.5545818726798534,0.601437313342663,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,DeltaCorr_v1,TIDE_better,subject_group,0.0022332472540165,-0.0017757953380679,0.0062983870095658,0.8632,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,ChangeMagnitudeCorr,TIDE_better,subject_group,-0.0021873013012065,-0.005755720248797,0.0015953056370847,0.13,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,LogRatioChangeCorr,TIDE_better,subject_group,0.0044901355367273,0.0005166007850618,0.0084116506095024,0.9872,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,Directional_Accuracy,TIDE_better,subject_group,0.026561022297393,0.0205257593749747,0.0328418431740143,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,Balanced_Nonflat_Directional_Accuracy,TIDE_better,subject_group,0.0245371907152496,0.0185887524320386,0.0306479999906274,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,TrainFold_Majority_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,TrainFold_Majority_Balanced_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,Flat_Transition_Predicted_Change,TIDE_better,subject_group,0.7924208438289128,0.7812981316755077,0.8038273654807851,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,Chebyshev,TIDE_better,subject_group,-0.0009000056491353,-0.0015019337105283,-0.0002917065679175,0.0022,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,Clark,TIDE_better,subject_group,0.0035324936680173,0.0011193587703597,0.0059067709477096,0.998,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,Canberra,TIDE_better,subject_group,0.0160293720729302,0.0076409895828313,0.0243953087835414,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,KL,TIDE_better,subject_group,0.0005453311772932,-0.000929087181008,0.0019440903299315,0.771,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,Cosine,TIDE_better,subject_group,0.001084374131593,8.435585197054003e-05,0.0020940123168183,0.9816,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,Intersection,TIDE_better,subject_group,0.0024879268154533,0.0014919782405487,0.0034592184399613,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,StaticAware_SRCC,TIDE_better,subject_group,0.1381163655821145,0.127967536113371,0.148015143241052,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,StaticAware_PCC,TIDE_better,subject_group,0.153116382910662,0.1424567030927264,0.1642131519528615,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,StaticAware_KendallTauB,TIDE_better,subject_group,0.1144639832141807,0.1058332696207369,0.1231924570994566,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,TimeAugmented_Discrete_Frechet,TIDE_better,subject_group,0.3784984557557675,0.3424903844945861,0.4136093315525598,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,TWED_lambda1_nu1,TIDE_better,subject_group,4.325699014631934,4.051004979447838,4.59098212193084,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,DTW,TIDE_better,subject_group,0.9626462425590258,0.7623199184984947,1.1694205385849288,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,ZMAE,TIDE_better,subject_group,0.0898935257032028,0.0820430503489413,0.098085687204261,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,ZRMSE,TIDE_better,subject_group,0.1672124198963577,0.1577154326011124,0.1767201556817387,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,ZLinf,TIDE_better,subject_group,0.5517892677839416,0.5269097318165825,0.5756747741264229,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,DeltaCorr_v1,TIDE_better,subject_group,0.0024107871050283,-0.001370319591953,0.0063233066379675,0.8904,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,ChangeMagnitudeCorr,TIDE_better,subject_group,0.0003800085325877,-0.0036937381519332,0.0044200894818272,0.5712,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,LogRatioChangeCorr,TIDE_better,subject_group,0.0046048332004125,0.0006977198543413,0.008401190817082,0.9908,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,Directional_Accuracy,TIDE_better,subject_group,0.0276849538146557,0.02131367552327,0.0341199541809549,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,Balanced_Nonflat_Directional_Accuracy,TIDE_better,subject_group,0.0261008749327131,0.0195939093125223,0.0325271555549642,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,TrainFold_Majority_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,TrainFold_Majority_Balanced_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,Flat_Transition_Predicted_Change,TIDE_better,subject_group,0.8050404716825524,0.7946579678238301,0.8151926760933601,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,Chebyshev,TIDE_better,subject_group,0.0008260276488042,8.315918643315535e-05,0.0015753313903737,0.9866,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,Clark,TIDE_better,subject_group,0.0090556065803845,0.0057374450446362,0.0124059088261272,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,Canberra,TIDE_better,subject_group,0.0256706793314979,0.0152827575232096,0.0355043703503182,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,KL,TIDE_better,subject_group,0.0040532073591098,0.0021835220146067,0.0058922877445375,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,Cosine,TIDE_better,subject_group,0.0038960701224382,0.0026145597393467,0.0051599804593445,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEG Deformer,TIDE,EEG Deformer,Intersection,TIDE_better,subject_group,0.0047995654283711,0.0036212479219092,0.0059438916996439,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,StaticAware_SRCC,TIDE_better,subject_group,0.1401549734550061,0.129611763247398,0.1508452373360143,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,StaticAware_PCC,TIDE_better,subject_group,0.1551925079198317,0.1434985217232966,0.1661152995368177,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,StaticAware_KendallTauB,TIDE_better,subject_group,0.1160434318847196,0.1069830205155531,0.1251321868419136,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,TimeAugmented_Discrete_Frechet,TIDE_better,subject_group,0.3913793012498759,0.3566357208621791,0.4273471927552721,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,TWED_lambda1_nu1,TIDE_better,subject_group,4.391895872477739,4.0996970786171785,4.676326425404267,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,DTW,TIDE_better,subject_group,0.9767518022328714,0.7497713833598223,1.1917326946413758,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,ZMAE,TIDE_better,subject_group,0.0902530266766207,0.0822218937795241,0.0986296201632064,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,ZRMSE,TIDE_better,subject_group,0.168845648764692,0.1589522747938568,0.178923787284195,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,ZLinf,TIDE_better,subject_group,0.5561847586809892,0.5335057217005339,0.5803405609158598,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,DeltaCorr_v1,TIDE_better,subject_group,0.0016650413181829,-0.0022480557478295,0.0055479499603811,0.8038,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,ChangeMagnitudeCorr,TIDE_better,subject_group,-0.0027038067838407,-0.006606286426006,0.0013158890407972,0.0896,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,LogRatioChangeCorr,TIDE_better,subject_group,0.0042990886216738,0.0004065333655577,0.0082485203901051,0.985,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,Directional_Accuracy,TIDE_better,subject_group,0.0285262108767471,0.022663761845146,0.0344293840890106,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,Balanced_Nonflat_Directional_Accuracy,TIDE_better,subject_group,0.0265174029950942,0.0205814440133193,0.0325141062272031,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,TrainFold_Majority_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,TrainFold_Majority_Balanced_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,Flat_Transition_Predicted_Change,TIDE_better,subject_group,0.8135742021334508,0.8021193608098298,0.8247630347153739,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,Chebyshev,TIDE_better,subject_group,-9.83123518802426e-06,-0.0005411934814026,0.0005351194022215,0.4928,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,Clark,TIDE_better,subject_group,0.0118416527808964,0.0099702340363581,0.0136650586869347,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,Canberra,TIDE_better,subject_group,0.0396922770810618,0.0325736577414282,0.0465071600716495,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,KL,TIDE_better,subject_group,0.0033649319110258,0.002359178242568,0.0043422784592076,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,Cosine,TIDE_better,subject_group,0.0031311588132259,0.0023508055962228,0.003854829750832,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs CBraMod scratch,TIDE,CBraMod scratch,Intersection,TIDE_better,subject_group,0.0050323421837739,0.0041772914177545,0.0058690486512273,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,StaticAware_SRCC,TIDE_better,subject_group,0.1415275426456681,0.1311448396156334,0.1521614859034193,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,StaticAware_PCC,TIDE_better,subject_group,0.1562680784553675,0.1449800374775127,0.1675448292146353,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,StaticAware_KendallTauB,TIDE_better,subject_group,0.1172020375401666,0.1088598151981121,0.1258084743615131,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,TimeAugmented_Discrete_Frechet,TIDE_better,subject_group,0.4533088253379686,0.4143582459853662,0.4914424156493815,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,TWED_lambda1_nu1,TIDE_better,subject_group,4.223605050785056,3.927878174885204,4.512943575884795,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,DTW,TIDE_better,subject_group,0.8806562193808185,0.6714965992807332,1.0913338992766215,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,ZMAE,TIDE_better,subject_group,0.0823485219367431,0.0737808663633918,0.0905683564187024,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,ZRMSE,TIDE_better,subject_group,0.1704743559599725,0.1604149033874412,0.17983890585197,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,ZLinf,TIDE_better,subject_group,0.6394270372030467,0.6143193447185101,0.6647114491646542,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,DeltaCorr_v1,TIDE_better,subject_group,0.0042247496792051,0.0002243952120409,0.0081227919226516,0.9818,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,ChangeMagnitudeCorr,TIDE_better,subject_group,-0.0028100066289399,-0.0069338578516567,0.0011887629310078,0.0796,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,LogRatioChangeCorr,TIDE_better,subject_group,0.0060409092931668,0.0019241344374534,0.0101223182184399,0.9978,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,Directional_Accuracy,TIDE_better,subject_group,0.0311615379493143,0.0248189254429396,0.0374680993035502,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,Balanced_Nonflat_Directional_Accuracy,TIDE_better,subject_group,0.0289373969013813,0.0223950377139651,0.0355228832553533,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,TrainFold_Majority_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,TrainFold_Majority_Balanced_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,Flat_Transition_Predicted_Change,TIDE_better,subject_group,0.8114426753760755,0.8003733912604785,0.8220902855735364,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,Chebyshev,TIDE_better,subject_group,-0.00103740055942,-0.0014396570382515,-0.0006197410811129,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,Clark,TIDE_better,subject_group,0.0073068583142806,0.0057172192469137,0.0089466265059781,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,Canberra,TIDE_better,subject_group,0.0283120418423822,0.0219924303207515,0.0343034231663749,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,KL,TIDE_better,subject_group,0.0016835254451981,0.0007750910882905,0.0025466827127364,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,Cosine,TIDE_better,subject_group,0.0015755143318789,0.0008713388535099,0.0022633549604173,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs HeLo task adapted,TIDE,HeLo task adapted,Intersection,TIDE_better,subject_group,0.0034247154004743,0.0026363122608648,0.0041839595358209,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs no_context,TIDE,no_context,StaticAware_SRCC,TIDE_better,dyad_group,0.1350508859299939,0.1249799665037755,0.144834486647235,1.0,86,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976
TIDE vs no_context,TIDE,no_context,StaticAware_SRCC,TIDE_better,subject_group,0.1350508859299939,0.1242536824318864,0.1451972552388478,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976
TIDE vs no_context,TIDE,no_context,StaticAware_PCC,TIDE_better,dyad_group,0.1478991590144221,0.1371224561764726,0.1586407701046581,1.0,86,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976
TIDE vs no_context,TIDE,no_context,StaticAware_PCC,TIDE_better,subject_group,0.1478991590144221,0.1366749455332625,0.1586949745179314,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976
TIDE vs no_context,TIDE,no_context,StaticAware_KendallTauB,TIDE_better,dyad_group,0.1120990052563116,0.1037802420372968,0.1204871673162875,1.0,86,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976
