method,metric,mean,standard_deviation,evaluation_split,aggregation_definition,folds,seeds,source_commit
EMOD pretrained finetune,ZLinf,2.8941308160163444,0.0078504552542559,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,DeltaCorr_v1,0.002429201324577,0.0011434582122937,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,ChangeMagnitudeCorr,0.0004867991327517,0.0010370744276299,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,LogRatioChangeCorr,0.0023226827661542,0.0007493472151818,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,Directional_Accuracy,0.6475703335192164,0.0035717526757748,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,Balanced_Nonflat_Directional_Accuracy,0.6478298055454738,0.0039388942689186,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,TrainFold_Majority_Direction_Accuracy,0.781085529737782,0.0,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,TrainFold_Majority_Balanced_Direction_Accuracy,0.7685858449340003,1.3597399555105182e-16,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,Flat_Transition_Predicted_Change,1.0919840702219152,0.0015630566952086,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,StaticAware_SRCC,0.001107180068702,0.0020744071110953,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,StaticAware_PCC,0.0013731406324596,0.0021337622715567,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,StaticAware_KendallTauB,0.0008761182634044,0.0017984841183693,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,TimeAugmented_Discrete_Frechet,2.397282062842653,0.0034106040782151,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,TWED_lambda1_nu1,35.17141066727055,0.073708908574573,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,DTW,18.13060760544576,0.0312201686472561,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,ZMAE,1.0335031072055905,0.0013552022733084,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,ZRMSE,1.2849629374051448,0.0017671446912847,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,ZLinf,2.8753778118867985,0.0033683899002724,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,DeltaCorr_v1,0.0008623504853117,0.001035019250519,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EEGNet,ChangeMagnitudeCorr,-0.000298539172627,0.0027933368854064,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
